event_id,shipment_reference,status,event_timestamp
40b78fca-c38f-4966-9d75-317afc64a8e7,TV-200078,created,2026-07-05T17:09:00Z
5d5f4950-580f-4ad4-81bd-660202f25713,TV-200284,in_transit,2026-07-02T14:41:00Z
f71e5bd5-f332-4937-82de-bf4ae94e1764,TV-200039,in_transit,2026-07-06T11:01:00Z
98c07e3a-3ba7-4358-b207-ed02685c600f,TV-200269,picked_up,2026-07-05T10:52:00Z
c28cb342-95eb-4338-a5c4-7192e23834f9,TV-200090,created,2026-07-04T21:01:00Z
bcba3c6e-8df0-44ff-b18b-a73bed9590d5,TV-200072,delivered,2026-07-06T13:21:00Z
ab190ca7-1ca3-4873-a921-677eae66aeef,TV-200078,in_transit,2026-07-06T09:58:00Z
f63ce217-1755-4237-bc10-91a811178bb1,TV-200263,picked_up,2026-07-02T12:14:00Z
03815f18-6b71-4b4e-a922-6da9ff3cca79,TV-200197,created,2026-07-05T22:09:00Z
b549b537-804a-458c-ac89-e940e4d0a06b,TV-200215,created,2026-07-02T08:45:00Z
c9096301-197d-4931-93c9-72688aabc424,TV-200038,picked_up,2026-07-04T20:36:00Z
d8668148-5ad9-47b7-9a2c-bf4083feb371,TV-200023,created,2026-07-05T07:09:00Z
04d6b0c5-a29a-4982-9ee2-1ccce14e1a72,TV-200114,delivered,2026-07-02T22:22:00Z
0fc3632b-2d53-4e9f-8f6b-603d3fcd4ca8,TV-200259,in_transit,2026-07-04T21:54:00Z
39795ade-b945-4b19-9161-5490094840a4,TV-200117,created,2026-07-01T17:09:00Z
f6babdb8-c8c3-4e7b-b6b1-c4351d5dacb9,TV-200032,created,2026-07-06T14:39:00Z
b5e541e0-7acc-4322-bea0-6f7eaacba692,TV-200299,picked_up,2026-07-02T00:10:00Z
1534b3b9-189a-4be1-af91-7522149c6b11,TV-200281,picked_up,2026-07-03T09:33:00Z
fb14f368-8291-4da5-98a0-6525e3abeedc,TV-200120,picked_up,2026-07-05T10:28:00Z
bb1b6e4d-dea6-4017-b98b-7fae42cdf239,TV-200091,picked_up,2026-07-03T02:11:00Z
8f2dc171-683a-4ec9-a73a-b617489f63a9,TV-200279,in_transit,2026-07-04T05:10:00Z
3817cca1-8ef1-4b05-b1e2-48155b2545b7,TV-200064,picked_up,2026-07-01T17:03:00Z
16bd03e5-5329-41e1-bd65-743f14f8aa13,TV-200065,created,2026-07-02T13:55:00Z
fb8f5d10-4557-4d8a-a0b3-6f33f2c3c84b,TV-200280,picked_up,2026-07-05T20:05:00Z
04e49d84-2faa-458f-be27-5549d592ad09,TV-200215,picked_up,2026-07-02T10:38:00Z
2d4d705e-1c3c-49b1-9dcb-4188e82a82cc,TV-200118,picked_up,2026-07-04T23:22:00Z
25e42ff1-96ad-4fb5-a9cd-fa0798e80b3b,TV-200249,picked_up,2026-07-02T13:25:00Z
2f0defd5-7577-44a8-a752-83f3a4c7d5e6,TV-200024,in_transit,2026-07-03T21:45:00Z
808de8df-5831-42aa-bc4e-7ac40898c3b3,TV-200060,created,2026-07-05T04:40:00Z
29b86515-0773-4898-9375-94df9c2a2101,TV-200069,delivered,2026-07-03T00:31:00Z
2b1abb55-6f74-40e6-985f-50387af96f85,TV-200183,picked_up,2026-07-05T15:47:00Z
d65c0576-7f49-40db-a814-3c6b2e6f34a9,TV-200006,picked_up,2026-07-05T20:59:00Z
adce66ab-eb2c-4225-a807-c78130e7b33b,TV-200221,delivered,2026-07-03T14:10:00Z
bba14bc6-3d2b-4557-89fc-68cbf5c7d136,TV-200307,in_transit,2026-07-05T03:39:00Z
ed402685-f83a-4562-b6b2-4531f7ae37bc,TV-200277,in_transit,2026-07-02T09:46:00Z
b5435b51-f0f1-4887-8239-6332110873d5,TV-200172,in_transit,2026-07-04T14:35:00Z
cce945d3-e359-4c16-bbd4-3b4af6459072,TV-200296,created,2026-07-03T15:20:00Z
c61bc623-bc9a-476b-9564-bb90fd321bc9,TV-200287,created,2026-07-03T01:22:00Z
86340296-bd5a-4848-b383-29308f3babc3,TV-200072,in_transit,2026-07-06T11:11:00Z
2c6f1800-0822-4fca-9c27-43601f8fc9c2,TV-200225,picked_up,2026-07-06T01:58:00Z
65067dbd-2951-4920-8816-7f1246c70bbb,TV-200012,in_transit,2026-07-03T15:40:00Z
83ffae50-5da7-45d8-9111-d4855dd72ea2,TV-200246,in_transit,2026-07-03T11:23:00Z
96321b2d-5c19-4b2b-95b7-8686a4f98ad2,TV-200116,in_transit,2026-07-05T05:56:00Z
97eebf25-b7ca-4d6b-b714-3c4c17877bf5,TV-200001,picked_up,2026-07-02T04:58:00Z
c98fb686-736a-48fe-b68c-87cbdce62cba,TV-200043,in_transit,2026-07-03T02:56:00Z
1b5054f9-f1b5-4603-b1a6-ee02e8442e5e,TV-200067,delivered,2026-07-05T01:29:00Z
0a70850d-63d1-4a94-bb36-ab3c6261668e,TV-200004,in_transit,2026-07-02T10:52:00Z
fe511bdb-441a-4cc1-8b30-355c5ea3f8cc,TV-200152,picked_up,2026-07-02T00:51:00Z
257bb59a-0d88-4906-bced-658a226385c9,TV-200078,picked_up,2026-07-06T00:55:00Z
56f06a66-3ebc-4424-94d3-b5dc33eb4977,TV-200212,in_transit,2026-07-02T18:35:00Z
c2da8929-2509-4c54-8f9c-fa483083eed7,TV-200251,created,2026-07-03T15:13:00Z
e1f4e785-d6bc-49b6-b3e7-34dffd030e4c,TV-200114,created,2026-07-02T09:12:00Z
c7117bfe-8ea0-4f68-b0bd-456fdefac114,TV-200195,picked_up,2026-07-03T19:44:00Z
9022d7b5-19ae-4da3-962e-7ec371b80be5,TV-200247,created,2026-07-01T16:30:00Z
71471f9d-bbbc-41d9-b283-ffb58e41c0ba,TV-200278,delivered,2026-07-05T19:20:00Z
e6ee13da-8ed0-4966-93ba-2e7aae71524d,TV-200275,picked_up,2026-07-03T23:07:00Z
cc7555e5-d4ae-4faa-9278-218c5dd1cef1,TV-200119,picked_up,2026-07-06T16:27:00Z
d8df0878-3094-4a74-a1e8-a992dbd2d0bc,TV-200010,picked_up,2026-07-05T06:32:00Z
95952b2e-c728-484a-a798-91d3750e1cc6,TV-200183,created,2026-07-05T06:13:00Z
d8cc15df-2bab-40df-9242-17335d0a4ee0,TV-200086,delivered,2026-07-06T00:38:00Z
86800f53-4e9b-477d-bde2-148992dd15de,TV-200231,created,2026-07-06T14:10:00Z
e05d2029-5dfa-47cb-9a96-8128b3a0c8c8,TV-200245,created,2026-07-03T18:50:00Z
552449bf-400d-4c3a-a100-de33f442185d,TV-200294,in_transit,2026-07-02T14:56:00Z
0a611345-9f20-4219-9087-ab54513392d5,TV-200276,created,2026-07-05T11:32:00Z
c19425ee-0afc-4297-ba16-58aefb476f0f,TV-200020,failed,2026-07-03T11:07:00Z
66863b9d-4345-4177-bf00-15665e908c1a,TV-200075,picked_up,2026-07-03T11:25:00Z
2112123d-1334-4a66-824d-b2666ff4e60e,TV-200292,picked_up,2026-07-05T20:42:00Z
3ccfdbcf-a420-4ad2-8449-f43d745d6670,TV-200244,created,2026-07-02T04:13:00Z
0ca00293-df74-44a7-b43a-7ee33b50c4b6,TV-200017,picked_up,2026-07-03T04:30:00Z
b91b4962-37fc-48c6-b19e-50e837f33555,TV-200042,picked_up,2026-07-02T23:12:00Z
94d8c558-d299-466e-8923-06a29e0b906a,TV-200090,in_transit,2026-07-05T12:31:00Z
9e4e9b72-5646-4540-a491-1fb4f629e7f1,TV-200129,created,2026-07-02T00:08:00Z
57ed5e36-49ca-493a-abf3-49c92936ebd8,TV-200035,picked_up,2026-07-04T19:57:00Z
16bc82da-ac94-4731-9e9b-9a57bc8f1476,TV-200146,in_transit,2026-07-02T10:10:00Z
6b6fc81a-e41c-43be-848c-eea3bafad725,TV-200178,created,2026-07-05T23:06:00Z
632fe265-0d4c-4154-8d4d-09242970a552,TV-200169,created,2026-07-04T01:20:00Z
0706d6f0-c0f8-4b8d-956e-207502e5f6b8,TV-200145,created,2026-07-03T08:14:00Z
51f332f4-538a-4e35-9e41-0eeb6cd83435,TV-200221,created,2026-07-03T04:48:00Z
02bb4dd1-7f8d-4dbb-bac9-d14dea84aa06,TV-200257,picked_up,2026-07-01T19:57:00Z
c27d89f7-deea-45ac-b716-4cc1bccfb159,TV-200062,picked_up,2026-07-02T22:44:00Z
465f1862-bc18-45b9-9c25-f1fb7af0b860,TV-200182,created,2026-07-05T02:25:00Z
a5945e4f-82aa-4e3a-8cc2-fa31a1234ac7,TV-200132,picked_up,2026-07-03T16:49:00Z
0798022b-26ba-4240-b6e9-3d9e765bbf1d,TV-200089,created,2026-07-06T01:50:00Z
87d7f57d-6986-4b54-a134-a4af075e91bf,TV-200207,picked_up,2026-07-03T01:02:00Z
13595b86-6a38-401e-a38c-3d82e1b3cf79,TV-200180,picked_up,2026-07-04T01:45:00Z
a3152a57-e16a-47ed-bb2d-ace16022e814,TV-200239,picked_up,2026-07-06T12:08:00Z
5c13b205-0462-42e4-95d0-2bcb3cb0ba28,TV-200042,created,2026-07-02T13:43:00Z
d0033ab0-aaad-4f7c-a1cc-809d054b885a,TV-200171,in_transit,2026-07-03T13:55:00Z
7325a541-ec21-4af0-829f-71d5b060da82,TV-200112,in_transit,2026-07-04T21:18:00Z
44bfb232-0b59-4fa3-8714-c818dbef9c3f,TV-200091,created,2026-07-02T17:25:00Z
91d81ed4-0433-46f0-87a8-0eab7c457647,TV-200306,picked_up,2026-07-05T02:25:00Z
c9351a28-e292-45fd-9c36-ffa6b9d98a55,TV-200301,picked_up,2026-07-03T00:18:00Z
f0887ac4-8a8f-42a9-b554-923052e0c347,TV-200154,created,2026-07-03T19:55:00Z
a2e8a219-5297-4e61-82c6-5f25422ba512,TV-200179,picked_up,2026-07-05T00:35:00Z
0e2750cd-58b2-48d2-bb46-010dbdfb4d82,TV-200135,picked_up,2026-07-02T13:16:00Z
6591cd8e-93ce-4ec9-afcc-fe38263ccc59,TV-200257,in_transit,2026-07-02T04:08:00Z
a055c098-95b9-407a-a379-8fff864995b6,TV-200155,picked_up,2026-07-02T03:40:00Z
c9351a28-e292-45fd-9c36-ffa6b9d98a55,TV-200301,picked_up,2026-07-03T00:18:00Z
46eb6be9-415c-4359-9952-695e92e15a33,TV-200237,picked_up,2026-07-03T17:01:00Z
81a53d53-69cb-4b69-9124-4ed148794313,TV-200287,picked_up,2026-07-03T05:46:00Z
c0f3e8ee-67a3-4d1a-9425-dbc9c7a35c7d,TV-200191,picked_up,2026-07-06T11:21:00Z
3d9710e0-c66c-4644-9de7-bb2f64e9013e,TV-200038,created,2026-07-04T12:12:00Z
13be3d68-d99c-4e6b-842e-c20b3185cd93,TV-200105,created,2026-07-06T01:17:00Z
39c8b0b3-b983-4851-899c-429bd5aec245,TV-200063,created,2026-07-02T19:29:00Z
c8aad6e2-dc4f-4fda-9f8a-e473a7f0ac67,TV-200267,picked_up,2026-07-02T06:59:00Z
9b12e624-72d2-4baf-86a5-e84e85d4eede,TV-200276,in_transit,2026-07-05T21:20:00Z
37df49ed-c3b1-46f2-9185-618ce768d1c7,TV-200132,created,2026-07-03T08:25:00Z
f499cacf-6c01-47f9-9b8d-104a83e31b5f,TV-200267,in_transit,2026-07-02T08:34:00Z
afcc127d-4d52-41e6-b12c-ae78e439125f,TV-200053,in_transit,2026-07-03T03:48:00Z
e92d802f-fbb4-4d6a-9698-a546e732e124,TV-200117,in_transit,2026-07-02T06:59:00Z
d58179c6-6129-46a9-b914-369b5c6c5bcb,TV-200085,picked_up,2026-07-03T10:37:00Z
7d632bc5-13a1-47a9-87cd-24e9a447b2dd,TV-200115,picked_up,2026-07-03T02:43:00Z
3273ddc7-de54-4c8f-9724-b9a77375dac2,TV-200138,created,2026-07-02T22:33:00Z
7139da38-c730-4aa9-b992-606cc362ed7f,TV-200134,in_transit,2026-07-03T13:07:00Z
558817bd-6ee5-4f22-9e74-5115d6614be6,TV-200255,created,2026-07-02T00:56:00Z
1496db54-c187-49bd-b1c7-0b9274cf2ab8,TV-200170,picked_up,2026-07-03T13:50:00Z
0b45feae-d0e0-46d7-b595-833e1df18226,TV-200021,created,2026-07-02T07:55:00Z
9dd8f653-b2a3-48ac-b57e-49c570f74e9c,TV-200206,picked_up,2026-07-06T01:53:00Z
9ad920c3-d19c-4ba9-ab53-eb4074f5d234,TV-200247,delivered,2026-07-02T12:55:00Z
65ef3cba-9cc4-404e-9ef0-00ad1a42fd1b,TV-200208,picked_up,2026-07-02T23:52:00Z
c6c11429-f2b6-44a6-adea-8d5e829009c9,TV-200174,picked_up,2026-07-06T13:53:00Z
5dfc9d54-df94-49b2-abc0-5238c0a9daae,TV-200255,picked_up,2026-07-02T01:59:00Z
47d24baf-3a2a-44d8-8707-ae3a37f2fc5c,TV-200164,picked_up,2026-07-03T01:16:00Z
da5e36c6-c0e2-4966-8a8e-41c8527ed095,TV-200141,created,2026-07-06T14:08:00Z
237513a5-37b5-4f4b-b3ac-510160602349,TV-200002,picked_up,2026-07-06T00:15:00Z
45aebab2-612b-408e-8cbb-35b45a6a5d38,TV-200158,delivered,2026-07-06T01:04:00Z
748abbe8-7428-47d6-a1b9-9686d410b453,TV-200157,delivered,2026-07-06T17:45:00Z
b24a8332-9247-4832-86aa-f05c958dbd39,TV-200099,created,2026-07-03T03:08:00Z
2d410377-25fe-40b5-a4a7-f32281833e95,TV-200051,delivered,2026-07-02T20:59:00Z
0a02d908-69c7-42f0-987a-fff3d70ae67c,TV-200264,created,2026-07-04T11:42:00Z
64c9e4c3-731c-48f8-ac64-952a59a4c1f3,TV-200046,created,2026-07-02T20:21:00Z
9a25f040-64d4-4507-9414-508b3c5b01ff,TV-200185,created,2026-07-01T23:28:00Z
09c6e18c-fa6e-43ce-86ef-c5bb62ff3fb9,TV-200076,created,2026-07-04T00:03:00Z
2b94f745-8c57-4f19-8822-1e7fd340f65a,TV-200294,created,2026-07-02T00:38:00Z
aa48a08a-a67a-4a4f-8071-9240d108d80d,TV-200283,in_transit,2026-07-06T13:04:00Z
284d991c-d4bb-48d5-aa10-c248bf4b4f88,TV-200292,created,2026-07-05T18:15:00Z
9533060d-07a0-4d15-8594-3567395a2810,TV-200001,delivered,2026-07-02T13:36:00Z
28b558e1-31cd-4f92-888a-72a91a89ca0b,TV-200265,created,2026-07-05T04:34:00Z
f63ce217-1755-4237-bc10-91a811178bb1,TV-200263,picked_up,2026-07-02T12:14:00Z
3e5c4b1c-b1f7-458d-9ecc-da747d3d8fe5,TV-200162,in_transit,2026-07-02T12:12:00Z
14fe746b-9b7c-4fa5-b755-12e58dd4d6a2,TV-200025,created,2026-07-01T13:15:00Z
f84a46dd-53f7-4a54-b094-efe2a5315ea5,TV-200032,delivered,2026-07-07T07:52:00Z
0ca00293-df74-44a7-b43a-7ee33b50c4b6,TV-200017,picked_up,2026-07-03T04:30:00Z
0c0c7dad-5e56-4deb-870c-84a8b9b581db,TV-200113,created,2026-07-01T14:20:00Z
9358a850-281e-40fa-9da5-3b33f8070bbe,TV-200279,delivered,2026-07-04T07:05:00Z
5dd9dab2-2485-468c-9637-6e9f06652592,TV-200015,in_transit,2026-07-05T19:08:00Z
29f33c43-bfbf-4296-88fa-33a850f00614,TV-200055,in_transit,2026-07-04T06:11:00Z
c0523ebf-e9e8-44b3-91d3-7347e559531d,TV-200087,picked_up,2026-07-03T06:37:00Z
659675ad-3cb4-4c8d-8cb5-d99f51fe3728,TV-200073,created,2026-07-06T08:03:00Z
82057ee3-6380-43b5-8938-ac21c521a57f,TV-200069,picked_up,2026-07-02T14:17:00Z
a28236dc-a66b-488a-94ca-bbf762018386,TV-200285,created,2026-07-05T20:25:00Z
6a44271c-05f5-400a-820a-5ce371937772,TV-200104,picked_up,2026-07-06T05:20:00Z
cb12b490-0f21-4a75-bde3-324f14ab1073,TV-200105,delivered,2026-07-06T18:59:00Z
bf430ede-1334-425e-a84d-d1b9b61d8e14,TV-200218,picked_up,2026-07-02T23:43:00Z
02d4d3d6-6ccf-406c-b98e-a00799613052,TV-200181,picked_up,2026-07-04T11:03:00Z
e731d42f-1dad-4438-a461-ff2a2e7ceaa7,TV-200252,picked_up,2026-07-06T00:07:00Z
85183d2c-8009-432a-a44b-879cd2e5d8b4,TV-200291,picked_up,2026-07-05T14:44:00Z
c3ba5c4a-847e-417e-8bc9-b2157acb0638,TV-200301,created,2026-07-02T21:54:00Z
4f51d20d-d82b-4ecf-ba72-06e78d495859,TV-200176,in_transit,2026-07-06T21:32:00Z
3b8df5c5-6f94-475b-b42d-98352068fc70,TV-200255,failed,2026-07-02T10:44:00Z
5f2f5a4b-b291-4ba7-8027-0db07f36d908,TV-200198,in_transit,2026-07-02T23:52:00Z
7ad93ccf-4fa7-4ebc-aee5-c772c04eddc4,TV-200003,created,2026-07-01T13:59:00Z
0cf0e07c-ec39-44a4-bee2-af7eb8575955,TV-200159,delivered,2026-07-07T00:23:00Z
fe02efb8-f164-49f4-ab6a-19d0309b436e,TV-200120,created,2026-07-05T08:58:00Z
f8078d13-b4a9-4629-9380-d8b58c4da5a9,TV-200211,picked_up,2026-07-04T03:41:00Z
598d92ce-f1f2-4226-acac-bbc5583723d6,TV-200109,delivered,2026-07-04T09:58:00Z
4f95cec3-e192-4d98-82e4-2eca14a772a6,TV-200077,in_transit,2026-07-02T16:23:00Z
acb439a2-7ec2-4860-8476-4f426ae39daa,TV-200212,picked_up,2026-07-02T13:29:00Z
19a5bbe7-7dc0-4092-b5dc-332a1552af11,TV-200250,delivered,2026-07-06T05:16:00Z
f6395384-a13c-4062-993f-edb69f18b0bb,TV-200056,picked_up,2026-07-02T03:21:00Z
ec8ea17e-32a7-4183-832f-df63e6280179,TV-200020,picked_up,2026-07-03T01:38:00Z
dcf50496-5d74-40b8-aedc-509c89d0ea59,TV-200137,created,2026-07-02T21:32:00Z
e046e060-3a93-4885-b188-84478c7f6f79,TV-200033,delivered,2026-07-04T09:20:00Z
6f985e83-f8f4-449c-82db-03321a7d7485,TV-200047,created,2026-07-03T04:17:00Z
c1446e93-9632-49ad-91d5-afc1e7af55d1,TV-200079,picked_up,2026-07-02T15:42:00Z
5ed0727e-313f-4b51-8ca3-16f74734ccca,TV-200086,created,2026-07-05T00:38:00Z
8fa63bf0-e463-4724-949b-151d8e02e89c,TV-200157,in_transit,2026-07-06T09:24:00Z
9a49acf2-b561-4c13-a27f-872e6ddd384b,TV-200307,created,2026-07-04T12:19:00Z
f22184e2-81ab-4d66-bc6e-faba08a2eab5,TV-200180,delivered,2026-07-04T12:02:00Z
aa945fde-9196-4264-b197-1ec6aa9c8ed5,TV-200293,picked_up,2026-07-03T14:19:00Z
47cbc64c-ed94-4d14-835d-9193e1629932,TV-200182,in_transit,2026-07-05T17:47:00Z
02d4d3d6-6ccf-406c-b98e-a00799613052,TV-200181,picked_up,2026-07-04T11:03:00Z
37c0ab9f-4675-4ceb-88c3-e6e0b05798fd,TV-200077,created,2026-07-02T13:13:00Z
f561765b-c0e4-42ff-b7a5-8caa3fb2d0fb,TV-200048,delivered,2026-07-06T19:56:00Z
0f39dd09-23ba-49a1-8109-4f3a9132be27,TV-200057,picked_up,2026-07-04T22:20:00Z
6dbd96e1-3c16-4aa3-af24-84495eaa7685,TV-200019,in_transit,2026-07-05T10:36:00Z
6672b96f-a636-4e66-aa6c-b65c4f6a1df1,TV-200103,picked_up,2026-07-03T20:39:00Z
31d1fc7e-5919-4b50-86e1-dd8ec4ca2c42,TV-200261,created,2026-07-04T17:28:00Z
9165bc62-edb9-4741-a841-7babc3627a4f,TV-200205,created,2026-07-01T14:44:00Z
d2c537d5-9f84-4b2d-a248-2ff72f78d763,TV-200002,created,2026-07-05T14:37:00Z
d0962424-e39d-4c0f-8982-e146b17797c5,TV-200289,picked_up,2026-07-06T09:59:00Z
b70d80c7-ff82-469c-ac26-5d4aa84c065b,TV-200307,delivered,2026-07-05T04:43:00Z
f1870eb1-4e3d-4666-b045-2fb7ab80ee88,TV-200049,in_transit,2026-07-03T01:59:00Z
f4127ea0-676e-4a9d-a8db-d9253248ba73,TV-200147,created,2026-07-02T20:01:00Z
f20648ea-9c2a-4c1f-b6bb-45f7d8154468,TV-200125,picked_up,2026-07-03T10:34:00Z
ee85edac-811c-41cc-b953-c0baf82fc235,TV-200256,in_transit,2026-07-05T12:56:00Z
160c19e2-c14a-4eaf-969a-1e00a08cc721,TV-200233,in_transit,2026-07-02T15:55:00Z
e0a92238-5dda-44d9-b4fb-0db63493bd2f,TV-200247,picked_up,2026-07-01T21:28:00Z
36b3f78c-a0d9-407a-9318-d586a45fe6c4,TV-200208,in_transit,2026-07-03T05:21:00Z
09988eba-3f7e-498f-a4d9-d86ad941e9f3,TV-200155,created,2026-07-01T19:58:00Z
48f46f18-305a-4088-9bc0-cf508f267216,TV-200007,picked_up,2026-07-06T00:22:00Z
02afc5d2-dd86-4007-9ec2-0ffde2ec5b5b,TV-200183,in_transit,2026-07-05T16:43:00Z
b764d6eb-1008-4dba-96ec-1bb05ff48eb1,TV-200031,picked_up,2026-07-02T19:39:00Z
81b0b440-a1b6-4bd1-bd2c-a06079dfe6a5,TV-200189,in_transit,2026-07-07T02:59:00Z
290ed884-e2ae-4d74-8cd7-833ed8b1e801,TV-200190,created,2026-07-04T03:37:00Z
bb11d31f-d857-45d4-a025-1cff765edb14,TV-200071,picked_up,2026-07-02T21:50:00Z
9e2c9e5f-fda0-43c8-aa95-30ff55a20486,TV-200286,created,2026-07-05T08:43:00Z
971f7487-5c64-4751-91ec-6a5db5692399,TV-200154,delivered,2026-07-04T23:04:00Z
4e9bc86a-b525-4e82-ac0d-8bdbe35ce9df,TV-200205,picked_up,2026-07-02T00:13:00Z
5928dcec-2c8b-4167-ab87-2d964a489e62,TV-200190,picked_up,2026-07-04T11:47:00Z
1a0644b7-d04b-4338-8e34-0c928706ed30,TV-200143,delivered,2026-07-03T20:02:00Z
0beed9c3-ae5d-4695-badc-d00dab4b7040,TV-200280,delivered,2026-07-06T03:13:00Z
a0b3357f-4388-4af6-aa14-d7b00484002a,TV-200123,delivered,2026-07-06T08:06:00Z
0a8c2af4-bfc5-433c-94db-71437ec952fc,TV-200234,created,2026-07-02T13:15:00Z
d56b010d-ce29-4783-9fce-388c25740aac,TV-200039,failed,2026-07-06T15:01:00Z
4c76f98b-df46-4745-bc68-36d246b7327b,TV-200096,delivered,2026-07-04T21:05:00Z
dea8e1f2-72a6-43fc-be50-542ec56d4f60,TV-200162,picked_up,2026-07-02T06:21:00Z
7fb4100a-acd1-4c08-82e5-a444c51283ab,TV-200016,created,2026-07-02T16:08:00Z
ca630d86-3ae9-4b2b-b186-bcee843a1eff,TV-200231,picked_up,2026-07-06T18:10:00Z
5b47a13a-179f-42d5-b78f-158e9f8a8de8,TV-200253,picked_up,2026-07-02T01:32:00Z
82ea647e-4c89-4908-af0a-2563dac338c6,TV-200010,delivered,2026-07-05T09:09:00Z
63962c6c-db91-460c-ae32-dbb21db24884,TV-200046,in_transit,2026-07-03T00:49:00Z
40764722-d5b4-4356-a047-3fdeafd3f252,TV-200309,created,2026-07-03T11:30:00Z
7121b0fb-f9b5-4ea7-ad41-024aa1dc0e1d,TV-200054,delivered,2026-07-03T21:52:00Z
b861d2c3-2ddd-4901-bb66-ea32c4579dd7,TV-200208,delivered,2026-07-03T12:39:00Z
80decab9-a190-4d74-a088-2fb9d6c6132c,TV-200226,created,2026-07-02T00:48:00Z
4845669c-208f-4f24-9962-722bdf7f24fc,TV-200126,delivered,2026-07-05T17:46:00Z
d54eaf23-7832-49a4-bd72-240bd8e46a8a,TV-200248,picked_up,2026-07-05T10:09:00Z
60730d7a-7af2-44bf-bedb-1164b4698a60,TV-200110,picked_up,2026-07-03T21:36:00Z
b5671592-7fc0-4c5b-8ad8-fd1adfb99e17,TV-200080,in_transit,2026-07-06T17:50:00Z
6a48baad-4e74-484d-97b5-41f24f4b9190,TV-200080,picked_up,2026-07-06T11:18:00Z
d7726723-6ddd-4bb5-be0e-cdd0a719357d,TV-200148,created,2026-07-04T05:51:00Z
dd2f0216-e781-4553-a725-1d83a5e3ce9d,TV-200241,picked_up,2026-07-05T06:22:00Z
1ec244ae-e9d7-4aee-9350-3e29ac110003,TV-200227,picked_up,2026-07-04T12:25:00Z
ef8d2809-95f7-4893-879b-60639254f6e0,TV-200110,in_transit,2026-07-04T05:41:00Z
cb425ead-b3b1-4ab7-8b47-03a633ba8f2c,TV-200199,in_transit,2026-07-01T23:32:00Z
b74cf293-cb8a-47bf-966a-a85d71575875,TV-200174,in_transit,2026-07-06T21:50:00Z
92095458-141d-4545-a9ba-c5cea74f31b4,TV-200240,picked_up,2026-07-02T08:57:00Z
2dc8ed78-ab84-4201-9ab7-f2ac27a8ba0a,TV-200179,created,2026-07-04T22:33:00Z
347a610f-6fd2-4e12-a420-d370e4c102e1,TV-200258,in_transit,2026-07-02T10:25:00Z
99eac45f-b2c5-41b3-938e-5cc437e839ec,TV-200161,picked_up,2026-07-04T16:03:00Z
f8bf719c-466c-41ee-a6c0-c8f5b111b027,TV-200001,in_transit,2026-07-02T09:28:00Z
7d0cf3c6-4550-4c88-9034-207786e5c4ad,TV-200172,created,2026-07-04T08:02:00Z
53d40f64-824d-4780-b9cb-7bf4b836daa0,TV-200213,picked_up,2026-07-03T22:31:00Z
a5f4eb62-3342-4567-8b9a-e3159d4d3fdd,TV-200158,in_transit,2026-07-05T17:18:00Z
4b8e4be8-39f3-4aef-b1b9-a0f19f4f5ec0,TV-200112,created,2026-07-04T10:51:00Z
7b947140-11e8-4110-99bc-2be03beb5a0e,TV-200139,delivered,2026-07-02T17:44:00Z
aaeda357-09d8-4ffa-93cd-de87e7ac1198,TV-200035,created,2026-07-04T15:52:00Z
973b76a8-2753-46cf-947c-bec3dd6dc071,TV-200019,picked_up,2026-07-05T02:58:00Z
8052e19c-b769-4f01-a86a-e7bababfa319,TV-200079,created,2026-07-02T14:37:00Z
c215c493-71d0-4e63-b9d7-133ecca390ba,TV-200076,delivered,2026-07-04T09:08:00Z
fa855b75-570a-4c78-bb7b-51afed2ea01f,TV-200221,picked_up,2026-07-03T08:06:00Z
e2f81108-8e29-4a47-9fae-c9b21749f88c,TV-200277,picked_up,2026-07-02T04:09:00Z
32c1e6e1-9015-4300-a616-ade39875fdcf,TV-200080,delivered,2026-07-07T01:31:00Z
ef9b6819-f62d-4fb7-81de-bb9d1b3635d2,TV-200037,picked_up,2026-07-02T07:09:00Z
3176255e-1157-4695-8209-a149c8a11c19,TV-200206,in_transit,2026-07-06T08:33:00Z
55d3ab01-46ab-4387-acf4-2d8112a7248d,TV-200091,delivered,2026-07-03T13:49:00Z
6cf95847-0d8f-4acd-9185-1a0ffa6de986,TV-200091,in_transit,2026-07-03T09:20:00Z
c9fd5803-9eb1-4b4a-9146-5b543327ee32,TV-200069,created,2026-07-02T04:24:00Z
fcbbb014-9896-4f42-a76d-8052ec6d1ee1,TV-200291,created,2026-07-05T08:04:00Z
3b626c70-e924-49b1-ae76-75c64d83e349,TV-200274,created,2026-07-04T10:24:00Z
a840f1db-e1e6-476f-b347-50f5263c3756,TV-200087,created,2026-07-02T22:13:00Z
aebf4945-155c-43d7-b4dd-4506d9591fae,TV-200149,created,2026-07-03T06:40:00Z
730b79ab-9476-40fa-9615-d01978489efd,TV-200262,created,2026-07-03T10:47:00Z
51c84d6e-e15a-4a3b-8a24-48878c08b74f,TV-200272,picked_up,2026-07-06T06:40:00Z
49c9c34b-8a05-4e85-8c03-82e865ad6229,TV-200300,created,2026-07-04T20:15:00Z
71457ea7-5777-4e1f-8801-4fdab859c5b6,TV-200241,in_transit,2026-07-05T11:15:00Z
4dd1a828-45e6-4100-8787-4a6eeaee1e70,TV-200242,created,2026-07-03T02:54:00Z
